Wall time,Step,Value
1783313962.880299,535,-5.078542709350586
1783313964.831939,536,-4.459574222564697
1783313966.8277133,537,-4.619752883911133
1783313968.7766845,538,-4.714836120605469
1783313970.7123208,539,-4.870024681091309
1783313972.63478,540,-4.382220268249512
1783313974.5841904,541,-5.123351573944092
1783313976.5743687,542,-4.390304088592529
1783313978.5602708,543,-4.4294304847717285
1783313980.5629125,544,-4.282739639282227
1783313982.5918705,545,-4.089304447174072
1783313984.668102,546,-5.21267032623291
1783313986.8015027,547,-4.19488000869751
1783313988.7740781,548,-3.529801368713379
1783313990.7354994,549,-4.9108052253723145
1783313992.7475445,550,-4.018380641937256
1783313994.7359617,551,-4.57045841217041
1783313996.7632627,552,-4.017001152038574
1783313998.7853184,553,-3.225245237350464
1783314000.8843038,554,-4.650282382965088
1783314003.041799,555,-4.177672386169434
1783314005.0890353,556,-4.0595502853393555
1783314007.1383033,557,-3.1174755096435547
1783314009.1877606,558,-3.9805779457092285
1783314011.2598765,559,-4.017515659332275
1783314013.3498607,560,-3.7315263748168945
1783314015.3740277,561,-3.3649935722351074
1783314017.3725274,562,-3.5451900959014893
1783314019.331011,563,-3.919198513031006
1783314021.3288624,564,-4.435244083404541
1783314023.4028132,565,-3.5027291774749756
1783314025.3921237,566,-3.640822172164917
1783314027.3627312,567,-4.434042453765869
1783314029.4694128,568,-3.056692123413086
1783314031.5904102,569,-3.617326259613037
1783314033.6895385,570,-3.3921146392822266
1783314035.8572724,571,-3.2225170135498047
1783314037.901478,572,-3.775089740753174
1783314039.9251232,573,-3.630166530609131
1783314041.9546165,574,-3.717388391494751
1783314044.0036495,575,-3.469533920288086
1783314046.0598664,576,-3.2816343307495117
1783314048.182981,577,-3.7422995567321777
1783314050.2617695,578,-3.645221471786499
1783314052.280099,579,-3.5121777057647705
1783314054.3390818,580,-3.2729859352111816
1783314056.4040031,581,-3.121842622756958
1783314058.4890525,582,-2.846442461013794
1783314060.6176088,583,-2.661377191543579
1783314062.643288,584,-2.7072086334228516
1783314064.6628747,585,-3.006129264831543
1783314066.6955383,586,-2.989276170730591
1783314068.7148976,587,-2.6456027030944824
1783314070.742733,588,-3.0365750789642334
1783314072.7788873,589,-3.079050064086914
1783314074.8175883,590,-2.9346401691436768
1783314076.8466446,591,-2.3005776405334473
1783314078.8697288,592,-2.645789861679077
1783314080.9055815,593,-2.352630853652954
1783314082.9220605,594,-2.6827189922332764
1783314084.9485004,595,-2.5750374794006348
1783314086.9820993,596,-2.450754404067993
1783314089.0158026,597,-2.139540433883667
1783314091.0566795,598,-2.2371888160705566
